ID,LastName,FirstName,Gender,DateOfBirth,Company,PolicyNumber,Coverage,IssueDate,IssueState,FaceAmount,PremiumAmount,CashValue
T-LF2955445-11           ,Parker                   ,Ronald              ,M,19460826,TAI  ,LF2955445      ,01  ,20081205,MI,150000.00,669.90,960
T-V19335101-11           ,Parker                   ,Ronald              ,M,19610817,TAI  ,V19335101      ,01  ,20090731,IL,2042000.00,762.72,764044
T-V19335852-11           ,Parker                   ,Ronald              ,M,19540904,TAI  ,V19335852      ,01  ,20080816,IL,178530.00,220.32,75915
T-UL0012740-11           ,Parker                   ,Shannon             ,F,19590419,TAI  ,UL0012740      ,01  ,20051215,MA,658500.00,2077.08,175266
T-LF2768048-11           ,Parker                   ,Vincent             ,M,19520327,TAI  ,LF2768048      ,01  ,20090320,CO,250000.00,1152.25,0
T-TM2713286-11           ,Parker                   ,William             ,M,19590526,TAI  ,TM2713286      ,01  ,20091020,KY,250000.00,1278.75,0
T-LF2978121-11           ,Parkins                  ,Burt                ,M,19470315,TAI  ,LF2978121      ,01  ,20080701,IN,150000.00,598.95,920
T-V19894986-11           ,Parkins                  ,Charles             ,M,19660404,TAI  ,V19894986      ,01  ,20051231,OH,488858.00,440.28,120184
T-V19899674-11           ,Parkins                  ,Christopher         ,M,19630225,TAI  ,V19899674      ,01  ,20080727,DE,327708.00,567.12,111767
T-V19899537-11           ,Parkins                  ,Dora                ,F,19510417,TAI  ,V19899537      ,01  ,20071229,TX,1579818.00,5281.56,107566
T-LF2244190-11           ,Parkins                  ,Emily               ,F,19360326,TAI  ,LF2244190      ,01  ,20100520,FL,100000.00,625.90,0
T-UL0012735-11           ,Parkins                  ,Frank               ,M,19480107,TAI  ,UL0012735      ,01  ,20080420,OH,276000.00,1475.16,4305
T-V19899676-11           ,Parkins                  ,Florence            ,F,19650903,TAI  ,V19899676      ,01  ,20080727,DE,407904.00,286.44,108203
T-V19894984-11           ,Parkins                  ,Grace               ,F,19690402,TAI  ,V19894984      ,01  ,20051231,OH,630659.00,250.80,105819
T-LF2902949-11           ,Parkins                  ,Herman              ,M,19270301,TAI  ,LF2902949      ,01  ,20071001,FL,100000.00,1157.20,2350
T-LF2738471-11           ,Parkins                  ,Jeffrey             ,M,19911118,TAI  ,LF2738471      ,01  ,20100420,FL,100000.00,83.60,0
T-TM2794212-11           ,Parkins                  ,Jack                ,M,19690501,TAI  ,TM2794212      ,01  ,20091105,NY,500000.00,880.00,0
T-V19899530-11           ,Parkins                  ,Joan                ,F,19661001,TAI  ,V19899530      ,01  ,20071229,TX,1535299.00,1227.84,68563
T-LF2911516-11           ,Parkins                  ,Karen               ,F,19431018,TAI  ,LF2911516      ,01  ,20071201,OH,100000.00,348.70,1162
T-TM2794696-11           ,Parkins                  ,Kathryn             ,F,19740506,TAI  ,TM2794696      ,01  ,20091120,NY,500000.00,440.00,0
T-LF2707233-11           ,Parkins                  ,Larry               ,M,19430301,TAI  ,LF2707233      ,01  ,20090805,ON,100000.00,551.10,0
T-TM2977598-11           ,Parkins                  ,Mary                ,F,19790908,TAI  ,TM2977598      ,01  ,20080501,OH,150000.00,132.00,0
T-V19899531-11           ,Parkins                  ,Marcia              ,F,19480903,TAI  ,V19899531      ,01  ,20071229,TX,1587110.00,6524.76,112399
T-LF2985678-11           ,Parkins                  ,Nora                ,F,19380501,TAI  ,LF2985678      ,01  ,20070501,FL,500000.00,2238.50,7556
T-V19890036-11           ,Parkins                  ,Norma               ,F,19660914,TAI  ,V19890036      ,01  ,20061231,CO,863327.00,616.32,126392
T-V19899539-11           ,Parkins                  ,Paul                ,M,19780903,TAI  ,V19899539      ,01  ,20071229,TX,1521159.00,877.80,53288
T-TM2794997-11           ,Parkins                  ,Regina              ,F,19680727,TAI  ,TM2794997      ,01  ,20091105,WI,500000.00,1017.50,0
T-UL0012737-11           ,Parkins                  ,Raymond             ,M,19761011,TAI  ,UL0012737      ,01  ,20051230,GA,324326.00,199.32,47498
T-LF2978685-11           ,Parkins                  ,Shannon             ,F,19450529,TAI  ,LF2978685      ,01  ,20080501,KY,100000.00,394.90,550
T-LF2902005-11           ,Parkins                  ,Tiffany             ,F,19350221,TAI  ,LF2902005      ,01  ,20071001,FL,100000.00,529.10,1746
T-UL0012736-11           ,Parkins                  ,William             ,M,19500924,TAI  ,UL0012736      ,01  ,20060816,MA,143543.00,681.36,65765
T-LF2975305-11           ,Parkins                  ,Zachary             ,M,19441217,TAI  ,LF2975305      ,01  ,20080701,OH,250000.00,1111.00,1670
T-UL0012734-11           ,Parnell                  ,Jeffrey             ,M,19580902,TAI  ,UL0012734      ,01  ,20061221,AL,125415.00,269.04,39169
T-TM2794616-11           ,Parnell                  ,Lisa                ,F,19720127,TAI  ,TM2794616      ,01  ,20091120,NY,500000.00,770.00,0
T-LF2953937-11           ,Parnell                  ,Matthew             ,M,19361018,TAI  ,LF2953937      ,01  ,20081001,KY,500000.00,3657.50,4586
T-V19892497-11           ,Parnell                  ,Paul                ,M,19800523,TAI  ,V19892497      ,01  ,20090930,WI,627348.00,59.64,128731
T-TM2794267-11           ,Parnell                  ,Richard             ,M,19790222,TAI  ,TM2794267      ,01  ,20091020,MI,150000.00,198.00,0
T-TM2794268-11           ,Parnell                  ,Rosemary            ,F,19760102,TAI  ,TM2794268      ,01  ,20091020,MI,150000.00,181.50,0
T-V19894963-11           ,Patel                    ,Richard             ,M,19730706,TAI  ,V19894963      ,01  ,20051231,OH,636182.00,315.84,107503
T-LF2974952-11           ,Patrick                  ,Amanda              ,F,19430610,TAI  ,LF2974952      ,01  ,20080501,MI,100000.00,348.70,576
T-TM2975193-11           ,Patrick                  ,Alice               ,F,19611124,TAI  ,TM2975193      ,01  ,20080701,CA,150000.00,841.50,0
T-V19894965-11           ,Patrick                  ,Angela              ,F,19580630,TAI  ,V19894965      ,01  ,20051231,OH,444798.00,386.76,120896
T-LF2914636-11           ,Patrick                  ,Emily               ,F,19860507,TAI  ,LF2914636      ,01  ,20071101,FL,250000.00,297.00,340
T-UL0012733-11           ,Patrick                  ,Jeffrey             ,M,19721206,TAI  ,UL0012733      ,01  ,20051002,WI,143785.00,106.56,32737
T-LF2764546-11           ,Patrick                  ,Margaret            ,F,19510711,TAI  ,LF2764546      ,01  ,20090505,WV,100000.00,338.80,0
T-UL0012731-11           ,Paul                     ,Albert              ,M,19660310,TAI  ,UL0012731      ,01  ,20060816,MA,232343.00,313.92,57948
T-LF2917592-11           ,Paul                     ,Beverly             ,F,19410312,TAI  ,LF2917592      ,01  ,20080101,ON,100000.00,467.50,662
T-V19890034-11           ,Paul                     ,Brian               ,M,19590617,TAI  ,V19890034      ,01  ,20061231,CO,1133149.00,3224.64,338565
T-UL0012732-11           ,Paul                     ,Michael             ,M,19571227,TAI  ,UL0012732      ,01  ,20060610,TN,350000.00,1054.92,118650
T-V19891514-11           ,Paul                     ,Patrick             ,M,19620803,TAI  ,V19891514      ,01  ,20080316,DE,3489456.00,2225.40,1159246
T-LF2902819-11           ,Paul                     ,Timothy             ,M,19821217,TAI  ,LF2902819      ,01  ,20070901,FL,200000.00,191.40,502
T-LF2999459-11           ,Paul                     ,Teresa              ,F,19550316,TAI  ,LF2999459      ,01  ,20080301,FL,150000.00,305.25,466
T-UL0012730-11           ,Pauley                   ,Bill                ,M,19730513,TAI  ,UL0012729      ,01  ,20060928,HI,40000.00,31.44,7286
T-UL0012730-11           ,Pauley                   ,Bill                ,M,19730513,TAI  ,UL0012730      ,01  ,20060928,HI,60000.00,47.40,10651
T-LF2917319-11           ,Pauley                   ,Dave                ,M,19411127,TAI  ,LF2917319      ,01  ,20071101,WA,100000.00,489.50,1462
T-LF2917110-11           ,Pauley                   ,Grace               ,F,19441020,TAI  ,LF2917110      ,01  ,20080101,WA,100000.00,334.40,550
T-V19899693-11           ,Pauley                   ,Judy                ,F,19650321,TAI  ,V19899693      ,01  ,20080727,DE,407904.00,286.44,108203
T-TM2794037-11           ,Pauley                   ,Kathryn             ,F,19670908,TAI  ,TM2794037      ,01  ,20091105,WI,500000.00,1017.50,0
T-LF2931503-11           ,Pauley                   ,Phyllis             ,F,19430831,TAI  ,LF2931503      ,01  ,20081201,OR,100000.00,364.10,610
T-V19335857-11           ,Pauley                   ,Richard             ,M,19560321,TAI  ,V19335857      ,01  ,20080816,IL,189054.00,203.40,75370
T-V19899695-11           ,Pauley                   ,Robert              ,M,19580812,TAI  ,V19899695      ,01  ,20080727,DE,281583.00,763.80,113124
T-LF2709132-11           ,Pauly                    ,Allan               ,M,19820831,TAI  ,LF2709132      ,01  ,20090801,FL,1500000.00,1270.50,0
T-V19891731-11           ,Pauly                    ,Bradley             ,M,19620118,TAI  ,V19891731      ,01  ,20080316,DE,1610532.00,1035.96,525726
T-V19894962-11           ,Pauly                    ,Donald              ,M,19531007,TAI  ,V19894962      ,01  ,20051231,OH,338064.00,858.00,132557
T-LF2975635-11           ,Pauly                    ,Eileen              ,F,19390425,TAI  ,LF2975635      ,01  ,20080701,OH,100000.00,447.70,752
T-TM2972708-11           ,Pauly                    ,Glenn               ,M,19580312,TAI  ,TM2972708      ,01  ,20080901,OH,750000.00,3341.25,0
T-LF2769813-11           ,Pauly                    ,Linda               ,F,19420715,TAI  ,LF2769813      ,01  ,20090520,OH,100000.00,408.10,0
T-LF2928986-11           ,Pauly                    ,Lisa                ,F,19571109,TAI  ,LF2928986      ,01  ,20080701,FL,150000.00,278.85,424
T-TM2975383-11           ,Pauly                    ,Madonna             ,F,19550821,TAI  ,TM2975383      ,01  ,20080701,CA,1000000.00,3575.00,0
T-LF2769887-11           ,Pauly                    ,Paul                ,M,19411217,TAI  ,LF2769887      ,01  ,20090505,OR,100000.00,585.20,0
T-V19899538-11           ,Pauly                    ,Paula               ,F,19600808,TAI  ,V19899538      ,01  ,20071229,TX,1549525.00,2105.76,82132
T-UL0012727-11           ,Pauly                    ,Ryan                ,M,19720918,TAI  ,UL0012727      ,01  ,20051215,MA,883500.00,1573.68,151694
T-UL0012726-11           ,Pauly                    ,Yvonne              ,F,19670823,TAI  ,UL0012726      ,01  ,20070204,NY,1583439.00,803.40,238525
T-UL0012728-11           ,Pauly                    ,Zachary             ,M,19530523,TAI  ,UL0012728      ,01  ,20051002,WI,119049.00,452.76,52852
T-V19899692-11           ,Pauly                    ,Zachary             ,M,19650717,TAI  ,V19899692      ,01  ,20080727,DE,348860.00,482.52,111142
T-820410101-11           ,PAZ                      ,ROB                 ,M,19790108,TAI  ,UNIV100001     ,01  ,20110605,TX,2000000.00,17515.00,15000
T-LF2920243-11           ,Pearson                  ,Beverly             ,F,19360628,TAI  ,LF2920243      ,01  ,20080601,OH,100000.00,499.40,838
T-LF2991288-11           ,Pearson                  ,Charles             ,M,19501216,TAI  ,LF2991288      ,01  ,20080401,FL,100000.00,327.80,510
T-UL0012724-11           ,Pearson                  ,Charles             ,M,19590611,TAI  ,UL0012724      ,01  ,20051002,WI,82401.00,212.76,30266
T-V19890053-11           ,Pearson                  ,Candace             ,F,19600820,TAI  ,V19890053      ,01  ,20061231,CO,647677.00,736.68,133644
T-LF2734576-11           ,Pearson                  ,Eric                ,M,19891001,TAI  ,LF2734576      ,01  ,20100420,MI,500000.00,451.00,0
T-V19899699-11           ,Pearson                  ,Steven              ,M,19680108,TAI  ,V19899699      ,01  ,20080727,DE,371774.00,436.80,110513
T-LF2970687-11           ,Pearson                  ,Tiffany             ,F,19400908,TAI  ,LF2970687      ,01  ,20080501,OH,100000.00,405.90,676
T-UL0012725-11           ,Pearson                  ,William             ,M,19710303,TAI  ,UL0012725      ,01  ,20051228,OH,100000.00,200.88,19945
T-LF2932231-11           ,Peck                     ,Monica              ,F,19761011,TAI  ,LF2932231      ,01  ,20090105,KY,100000.00,107.80,0
T-V19894967-11           ,Pena                     ,Deborah             ,F,19540512,TAI  ,V19894967      ,01  ,20051231,OH,394260.00,481.68,125216
T-V19899691-11           ,Pena                     ,Terry               ,M,19610601,TAI  ,V19899691      ,01  ,20080727,DE,308175.00,654.36,112379
T-LF2761360-11           ,Perez                    ,Amy                 ,F,19510425,TAI  ,LF2761360      ,01  ,20090520,WA,100000.00,282.70,0
T-V19897332-11           ,Perez                    ,Anthony             ,M,19741017,TAI  ,V19897332      ,01  ,20090102,IL,1562657.00,147.36,329271
T-LF2929012-11           ,Perez                    ,Bonnie              ,F,19800314,TAI  ,LF2929012      ,01  ,20080801,QE,200000.00,149.60,190
T-V19890051-11           ,Perez                    ,Brian               ,M,19641024,TAI  ,V19890051      ,01  ,20061231,CO,677352.00,1068.24,151145
T-TM2715566-11           ,Perez                    ,Craig               ,M,19690427,TAI  ,TM2715566      ,01  ,20091020,MI,150000.00,445.50,0
T-UL0012717-11           ,Perez                    ,Christine           ,F,19550511,TAI  ,UL0012717      ,01  ,20060818,VT,374209.00,616.56,117328
T-V19897337-11           ,Perez                    ,Christopher         ,M,19580524,TAI  ,V19897337      ,01  ,20090102,IL,3718823.00,1622.28,1452818
T-V19899690-11           ,Perez                    ,Christopher         ,M,19640508,TAI  ,V19899690      ,01  ,20080727,DE,338075.00,541.20,111425
T-V19899698-11           ,Perez                    ,Christopher         ,M,19640617,TAI  ,V19899698      ,01  ,20080727,DE,338075.00,541.20,111425
T-LF2271243-11           ,Perez                    ,Diane               ,F,19630105,TAI  ,LF2271243      ,01  ,20101220,ON,200000.00,341.00,0
T-V19335859-11           ,Perez                    ,Dora                ,F,19560822,TAI  ,V19335859      ,01  ,20080816,IL,220480.00,105.60,73017
T-V19899696-11           ,Perez                    ,Donna               ,F,19610605,TAI  ,V19899696      ,01  ,20080727,DE,360210.00,358.92,109720
T-LF2212401-11           ,Perez                    ,Edwin               ,M,19430510,TAI  ,LF2212401      ,01  ,20100920,FL,100000.00,585.20,0
T-LF2931794-11           ,Perez                    ,Elizabeth           ,F,19671120,TAI  ,LF2931794      ,01  ,20081101,ON,100000.00,152.90,202
T-LF2939267-11           ,Perez                    ,Edwin               ,M,19720814,TAI  ,LF2939267      ,01  ,20081205,CA,200000.00,248.60,352
T-TM2715419-11           ,Perez                    ,Elizabeth           ,F,19850912,TAI  ,TM2715419      ,01  ,20091020,NY,150000.00,148.50,0
T-V19890050-11           ,Perez                    ,Elaine              ,F,19660914,TAI  ,V19890050      ,01  ,20061231,CO,757885.00,541.08,110955
T-LF2706559-11           ,Perez                    ,Frances             ,F,19410318,TAI  ,LF2706559      ,01  ,20090805,ON,100000.00,452.10,0
T-V19890059-11           ,Perez                    ,Frances             ,F,19540602,TAI  ,V19890059      ,01  ,20061231,CO,705670.00,1318.56,203537
